E0, Erec, Ee', pex, pey, pez, Ep, ppx, ppy, ppz 
1.54086,1.4985,1.23145,0.550352,-0.219075,1.07962,1.20533,-0.648323,0.138324,0.364691
1.87306,1.50231,1.42699,-0.24411,0.4211,1.34142,1.01359,-0.218604,-0.308179,0.0651444
1.96533,1.69686,1.17285,0.109896,-0.381554,1.10359,1.46228,-0.145368,0.184333,1.09672
1.8002,1.75766,1.70984,0.226259,0.38564,1.65035,0.986087,-0.231195,-0.181043,0.076065
2.11199,1.53469,1.15158,-0.23457,0.234702,1.10274,1.32138,0.342446,-0.366833,0.783495
2.63164,1.43135,1.31285,-0.25399,0.24921,1.2637,1.05678,0.281701,-0.147693,0.367778
1.36541,1.32271,1.16098,-0.304889,-0.235711,1.09516,1.1,0.273176,0.352568,0.361536
2.32216,2.02386,1.97413,-0.495897,-0.214215,1.89879,0.988002,-0.263266,0.123165,0.106373
1.93868,1.89612,1.6941,-0.385508,-0.227048,1.63395,1.1403,0.428829,0.365016,0.320623
1.38616,1.34382,1.25947,-0.0442149,-0.428291,1.18359,1.02262,-0.0876675,0.322589,0.231618
1.44356,1.40042,1.1618,0.241123,-0.397281,1.0648,1.1769,-0.412276,0.380968,0.435453
1.93908,1.76272,1.57972,-0.304841,0.449285,1.48349,1.12127,0.448349,-0.0829007,0.411104
4.00004,3.42222,3.36225,-0.822386,-0.294313,3.24681,0.998243,0.0580276,0.0941666,-0.322335
1.38351,1.31403,1.10461,0.172811,-0.647958,0.877748,1.1477,-0.175644,0.554946,0.313103
1.90055,1.85812,1.68025,-0.368654,-0.474681,1.56907,1.11615,0.24273,0.514304,0.204953
1.80991,1.76837,1.67333,0.182574,0.410851,1.6118,1.03331,-0.0718382,-0.395266,0.161198
2.448,2.13727,1.86802,-0.623632,0.110267,1.75739,1.20752,0.680677,0.337295,0.0254803
1.61204,1.22522,1.15438,-0.243816,0.263509,1.09714,1.00911,0.322319,-0.180418,0.0387334
2.07237,2.03135,1.73596,-0.325937,0.577347,1.60437,1.23366,0.306775,-0.56485,0.477913
1.67973,1.40065,1.33723,-0.37952,-0.0899243,1.27908,1.00169,-0.202339,0.046604,0.2827
1.88252,1.83943,1.77625,0.250933,-0.395474,1.71339,1.00145,-0.222535,0.170521,0.209636
1.90957,1.86796,1.69966,0.495088,0.0748399,1.62423,1.10657,-0.533211,0.00628029,0.24451
1.95339,1.34663,1.12486,0.0285165,0.422382,1.04215,1.16005,0.210285,-0.0634043,0.645843
2.23113,2.11406,1.87345,-0.113372,-0.600047,1.77113,1.17888,0.177822,0.582482,0.372155
2.06616,1.99671,1.66971,0.0230568,0.50308,1.59195,1.26528,0.161843,-0.539548,0.63503
1.39579,1.30798,1.23268,-0.210797,-0.249158,1.18869,1.01357,0.300552,0.186065,0.148398
1.53548,1.48896,1.40997,-0.0150397,0.368866,1.36079,1.01726,-0.158049,0.00274118,0.359826
1.7761,1.15905,1.10977,0.433398,-0.206493,1.00056,0.987556,0.233939,-0.180515,0.0871703
2.11867,1.66008,1.57119,-0.479817,0.118397,1.49144,1.02716,0.392979,0.138346,-0.0335491
1.40394,1.36283,1.28389,0.278236,0.300059,1.21693,1.01721,-0.252948,-0.276106,0.118949
4.17936,4.13758,3.51828,-0.104981,1.09738,3.34111,1.55758,0.138856,-0.954224,0.784773
3.13824,2.92725,2.44251,0.870522,-0.198193,2.27349,1.42302,-0.740894,0.421889,0.646302
2.35979,1.6348,1.31694,-0.114761,0.372599,1.2579,1.25613,0.410475,-0.0194334,0.727077
1.60277,1.52818,1.45131,0.386139,-0.241524,1.37799,1.01514,-0.173356,0.345332,0.0290821
1.61271,1.30841,1.19855,0.374585,-0.144851,1.12925,1.04814,-0.180378,0.0351899,0.429487
2.24442,2.04005,1.9855,-0.496857,-0.365235,1.88731,0.99283,0.0051837,0.0665317,0.317654
5.18443,2.65037,2.57308,-0.798529,-0.0407181,2.4457,1.01556,0.300974,-0.196958,-0.147084
5.5376,4.87919,3.9423,-1.0743,-0.579786,3.74852,1.87516,1.02903,0.171607,1.244
3.64793,2.08404,1.38749,-0.59025,-0.20889,1.23818,1.63483,-0.333055,-0.259305,1.27049
4.72122,3.12529,1.91499,1.13587,-0.105203,1.53816,2.14857,-0.958045,-0.0346703,1.67838
1.64811,1.61615,1.56362,-0.00484299,0.41267,1.50817,0.990809,-0.20362,-0.150616,0.192878
2.24397,1.36117,1.23848,0.418732,0.0695793,1.16347,1.06096,-0.227945,-0.1052,0.426912
2.25023,2.1831,2.13472,0.299681,0.495662,2.05464,0.986649,-0.297755,0.0240845,-0.0623238
2.98434,2.94305,2.64076,-0.749148,-0.114984,2.52966,1.24057,0.685494,0.0366287,0.432901
2.94974,2.73718,1.9926,-0.526634,0.577779,1.83284,1.68285,0.393439,-0.628819,1.18382
4.15267,2.70499,2.07053,0.425458,0.498932,1.96396,1.57273,-0.0453067,-0.305605,1.22379
2.82164,2.77965,2.3979,-0.803482,0.280032,2.24185,1.32002,0.72544,-0.355242,0.45787
1.27883,1.23741,1.11931,-0.412158,0.107011,1.03515,1.05637,0.383665,-0.182824,0.23439
1.47386,1.43174,1.30492,-0.287195,0.189467,1.25875,1.06508,0.358539,-0.199294,0.292883
1.75969,1.71698,1.6566,-0.46144,-0.112099,1.58708,0.998659,0.296608,0.166482,0.0356689
2.3311,2.22508,1.91046,-0.274115,0.701451,1.75576,1.25289,0.451618,-0.397071,0.572503
1.96336,1.91976,1.85277,-0.322626,-0.526264,1.74692,1.00526,0.151299,0.304769,0.120057
2.27592,1.57751,1.3235,0.322413,-0.193768,1.26892,1.19229,-0.301561,-0.0273457,0.670453
2.73673,2.69469,2.31033,-0.146355,0.670692,2.20599,1.32263,0.184346,-0.779403,0.477014
2.13979,2.04468,1.88163,0.669549,-0.0222248,1.75834,1.10132,-0.54795,-0.17837,0.0220855
2.22924,2.18629,2.06641,-0.505456,-0.344353,1.97382,1.05816,0.30889,0.35522,0.133221
2.50215,2.4607,2.13368,-0.531831,-0.512905,2.00166,1.2653,0.50119,0.41906,0.54206
1.50306,1.45999,1.30232,0.495019,0.229537,1.1825,1.09594,-0.477365,-0.0211896,0.303982
2.43643,2.39419,2.08129,-0.299897,-0.596872,1.97118,1.25118,0.216148,0.697415,0.389854
1.84833,1.59399,1.20536,-0.52684,0.0719056,1.08174,1.32691,0.438338,-0.0455679,0.828316
2.36731,2.32416,2.04201,0.424719,-0.345183,1.9673,1.22042,-0.539681,0.245977,0.507246
2.10476,2.06152,1.34434,0.723169,-0.449195,1.04044,1.65545,-0.859758,0.523516,0.920267
3.23748,2.38676,1.98514,-0.536527,0.060314,1.91031,1.33989,0.59361,-0.0791779,0.745855
3.24253,3.01991,2.67061,-0.843231,-0.224424,2.52403,1.28757,0.874655,0.0947293,0.0590353
1.97769,1.73464,1.6502,-0.0011563,0.584124,1.54335,1.02272,-0.32454,0.227261,0.092852
1.85189,1.66563,1.61248,-0.042031,-0.538884,1.51919,0.991424,0.013547,0.311418,0.0734962
3.28714,2.2513,1.92778,0.187253,0.535865,1.84231,1.26179,0.0542356,-0.771356,0.337383
2.24203,2.2007,1.95233,0.403319,-0.420734,1.86331,1.18664,-0.382658,0.447914,0.425105
1.32514,1.28276,1.19669,-0.0191302,0.454944,1.10667,1.02435,0.11899,-0.38453,0.0831053
3.62891,2.3376,2.07567,-0.153764,0.615803,1.97624,1.2002,0.331501,-0.37035,0.559534
3.91621,3.24223,2.43659,-0.511657,0.407131,2.34722,1.74391,0.471111,-0.307727,1.35802
2.40593,1.98001,1.71752,-0.35181,0.349075,1.64446,1.20076,0.482364,-0.516593,0.248831
1.71395,1.6726,1.60642,-0.0853456,0.43664,1.54358,1.00445,0.0842882,-0.301308,0.175157
2.97093,2.79307,2.41496,0.483846,-0.959582,2.16267,1.31638,-0.528779,0.368086,0.661365
3.39886,3.35668,2.85346,0.801446,0.0515784,2.73812,1.44148,-0.837167,-0.187396,0.679378
2.51339,2.22704,1.73151,-0.232204,-0.594657,1.60953,1.4338,0.349136,0.742551,0.708618
1.73212,1.68934,1.40386,-0.00272638,-0.563575,1.28577,1.22375,0.157472,0.565431,0.522202
1.44502,1.24243,1.14471,0.360673,0.0168529,1.08628,1.03599,-0.308171,-0.0853459,0.301106
1.90109,1.85716,1.78807,0.297352,-0.396241,1.71807,1.00736,-0.32305,0.15672,0.0741989
1.89742,1.85453,1.73331,-0.214832,-0.397246,1.67344,1.0595,0.319458,0.367022,0.0736044
1.35828,1.31582,1.24527,-0.0595083,-0.332435,1.1986,1.00883,0.19309,0.302293,0.0933209
2.16044,2.11941,1.92933,-0.501579,-0.305641,1.83775,1.12835,0.486969,0.252472,0.303198
1.963,1.72295,1.64816,-0.123025,0.489396,1.56901,1.01306,0.197184,0.205375,0.254699
2.41437,1.52396,1.22302,-0.302833,0.419811,1.10807,1.23922,-0.325042,-0.302196,0.677008
2.46596,2.42171,2.28104,0.599189,0.237206,2.18811,1.07894,-0.519283,-0.110412,0.0437716
1.37434,1.33272,1.23201,0.211243,0.266221,1.18421,1.03899,-0.221416,-0.324353,0.211934
2.84147,2.40583,1.66654,-0.4059,-0.440143,1.55527,1.67756,0.433983,0.709838,1.11429
3.89252,3.16491,2.67699,-0.567817,-0.472411,2.57307,1.4262,0.0685189,0.370955,1.00567
1.53242,1.47375,1.33789,0.102257,0.535421,1.22181,1.07414,-0.279021,-0.435558,0.0764829
3.18313,2.99039,2.75253,-0.785323,0.140963,2.63435,1.17614,0.584487,-0.0478251,0.398789
2.24418,1.80308,1.4496,0.504495,-0.0220727,1.35879,1.29176,-0.136468,0.0986043,0.871743
1.84639,1.25902,1.20395,-0.415294,-0.38485,1.06251,0.993343,-0.106089,0.027394,0.307197
1.78786,1.33579,1.25842,-0.12059,-0.319999,1.21106,1.01565,0.375651,0.0428869,0.0907062
1.50488,1.46465,1.39621,-0.16469,-0.322269,1.34849,1.00671,0.244049,0.100927,0.25174
1.79696,1.75491,1.19636,0.542415,0.61981,0.867698,1.49682,-0.628552,-0.551424,0.813008
1.21894,1.17721,1.11506,-0.400054,0.0913241,1.03681,1.00042,0.255339,-0.131859,0.194666
1.37117,1.33163,1.27049,0.335296,0.317551,1.18358,0.999416,-0.233314,-0.164026,0.19271
1.66657,1.38884,1.29668,0.305798,-0.173818,1.24805,1.03044,0.272129,0.311642,-0.101374
1.34525,1.30352,1.21309,0.29915,0.288784,1.13961,1.0287,-0.178886,-0.299027,0.237597
1.3786,1.33602,1.21143,0.475932,0.377923,1.04796,1.06286,-0.404511,-0.21397,0.199778
2.41326,2.05952,1.83887,-0.331361,0.446429,1.75281,1.15892,0.670831,-0.00362686,0.112804
1.32701,1.28644,1.21284,-0.0721337,0.377271,1.15041,1.01187,0.0587896,-0.308247,0.212279
1.87098,1.6563,1.29448,0.728652,-0.260982,1.03761,1.30009,-0.23777,0.625198,0.602058
1.48111,1.43958,1.33048,-0.294864,-0.207454,1.2807,1.04738,0.325749,0.228994,0.241031
1.35905,1.31681,1.26565,-0.117695,-0.424616,1.18647,0.989432,0.112476,0.292467,0.0208258
1.59097,1.54544,1.11089,0.357482,0.257627,1.01976,1.37283,-0.742254,-0.300465,0.60256
2.49454,2.45134,2.28857,-0.646737,-0.120739,2.19196,1.10105,0.526285,-0.0647696,0.225349
2.11112,2.09137,1.69455,-0.088329,0.500825,1.61644,1.33509,-0.0104208,-0.786792,0.531934
1.41424,1.37288,1.29273,0.341357,-0.233329,1.22482,1.01843,-0.250853,0.204709,0.228058
1.80314,1.82542,1.63023,0.431856,0.129127,1.56668,1.13346,-0.496499,-0.236222,-0.319491
1.70229,1.48695,1.36471,0.356383,0.414869,1.25032,1.06052,-0.142673,-0.101831,0.462189
1.82836,1.78589,1.59654,-0.0956231,0.569261,1.48853,1.12763,0.232174,-0.459937,0.354602
2.52387,1.49266,1.37444,0.0318425,0.534838,1.26571,1.05649,-0.152439,-0.334116,0.317722
1.51585,1.32445,1.26901,0.285589,0.332692,1.19086,0.993712,-0.158823,0.196793,0.207744
2.14236,2.00488,1.87578,-0.277702,-0.488948,1.78951,1.06737,0.00898314,0.502573,-0.0791986
2.34441,2.30324,2.08907,-0.00992818,0.639222,1.98885,1.15244,-0.0460173,-0.574191,0.340519
1.50058,1.45716,1.30867,0.498867,-0.0918479,1.20636,1.08676,-0.537506,-0.0152405,0.1075
1.98956,1.94846,1.67323,-0.360033,-0.607768,1.5168,1.2135,0.318356,0.534218,0.453317
1.82912,1.30617,1.13631,0.442022,0.170177,1.03288,1.10814,0.540195,0.20537,-0.116727
1.75515,1.71269,1.53229,-0.128639,0.404602,1.47229,1.11868,0.0768938,-0.532685,0.285351
1.31142,1.26914,1.18575,-0.354426,-0.0827164,1.12852,1.02166,0.310933,-0.0341092,0.256116
1.59987,1.52565,1.22466,0.544804,-0.248799,1.06821,1.23927,-0.677205,0.118871,0.427426
1.91968,1.81567,1.7479,0.374603,-0.299112,1.68088,1.00605,-0.15746,0.251805,0.208751
2.14347,1.98791,1.88126,-0.606343,0.210329,1.7684,1.04492,0.231753,-0.250613,0.308213
1.39279,1.35059,1.28528,0.0503703,-0.52767,1.17089,1.00358,-0.0286427,0.338281,0.107494
2.99444,2.9517,2.69384,0.699964,0.415569,2.5679,1.19614,-0.601019,-0.364184,0.237765
2.3789,1.88443,1.65662,-0.700919,-0.0804935,1.49887,1.16608,0.255156,0.0990519,0.635982
1.95868,1.65475,1.37327,-0.276685,0.300925,1.31102,1.21974,0.421011,-0.554336,0.350548
1.30227,1.21385,1.1311,0.362982,-0.160719,1.05915,1.02103,-0.395191,0.0282737,0.0718529
1.50289,1.46166,1.37971,-0.0583376,0.366532,1.32885,1.02023,0.0874936,-0.368168,0.131581
1.30607,1.26404,1.1038,-0.155795,-0.444716,0.998167,1.09851,0.0879545,0.51917,0.221577
1.39392,1.35169,1.29588,0.168773,0.351486,1.23583,0.994082,-0.216418,-0.185953,0.162569
1.65684,1.6155,1.49115,-0.381445,-0.20492,1.42689,1.06263,0.354728,0.261474,0.233722
1.72054,1.67905,1.54209,-0.490529,-0.0167588,1.46189,1.07523,0.482865,-0.0646543,0.196029
2.93499,2.87069,2.70823,0.389389,-0.596746,2.61281,1.10073,-0.454643,0.192513,0.295788
2.01908,1.97711,1.7451,-0.610577,-0.14417,1.62843,1.17029,0.606282,0.222596,0.268491
1.3901,1.34817,1.20548,-0.339301,-0.234256,1.13278,1.08096,0.326929,0.220414,0.364231
2.25702,2.21589,2.02393,0.283207,0.468062,1.9486,1.13023,-0.257177,-0.470192,0.33143
1.24207,1.20076,1.15318,0.307708,0.0813613,1.10839,0.985845,-0.242221,-0.0491251,0.174506
5.03858,1.57965,1.35124,0.0366064,0.560916,1.22878,1.16667,-0.0708413,0.152886,0.672593
1.79607,1.75264,1.47581,-0.287244,0.371625,1.39907,1.21511,0.278747,-0.549182,0.465648
1.88543,1.49895,1.4462,0.233507,-0.300603,1.39521,0.991015,0.292654,-0.0980644,-0.0805878
2.69356,2.35942,2.19071,0.0656544,0.593193,2.10784,1.10699,-0.447999,-0.324813,0.197129
1.87961,1.46603,1.33921,0.2841,0.217925,1.29046,1.06509,0.110282,-0.476272,0.122723
1.55777,1.51654,1.40684,0.155756,-0.459042,1.32069,1.04797,-0.169004,0.407882,0.151526
4.7372,2.28008,1.95422,-0.13132,-0.634915,1.84353,1.26414,0.214463,0.270285,0.773723
1.35236,1.31068,1.20874,0.375037,0.0332568,1.1486,1.04022,-0.428262,-0.0409792,0.128866
1.74447,1.32513,1.24897,0.0833439,0.490506,1.1456,1.01443,0.356996,0.101909,0.104282
1.74251,1.70074,1.63509,0.45628,-0.121457,1.56543,1.00392,-0.292915,0.1573,0.130223
2.3201,1.90256,1.44965,0.266279,0.390127,1.37054,1.39119,-0.366118,-0.661659,0.695135
1.88379,1.63696,1.58627,0.337336,-0.319119,1.51678,0.988965,-0.271241,0.0469818,-0.148047
1.61933,1.19523,1.12578,-0.0545631,-0.314916,1.07946,1.00772,0.348529,-0.116395,-0.0115459
1.78921,1.40071,1.31201,0.113554,0.3669,1.25454,1.02697,-0.050829,-0.0901969,0.404468
1.31705,1.27591,1.165,-0.138543,-0.391119,1.08861,1.04918,0.116416,0.40626,0.204491
2.24745,2.20562,1.94571,-0.60426,0.247374,1.83288,1.19818,0.600134,-0.114757,0.426566
1.71105,1.66919,1.59742,-0.0742693,0.491609,1.51808,1.01004,0.0147995,-0.319009,0.194502
1.35312,1.31214,1.22908,0.379984,-0.206125,1.15055,1.02133,-0.328389,0.158057,0.173014
1.61187,1.34336,1.284,0.444702,0.262759,1.17552,0.997627,0.276182,0.118634,0.1567
2.05591,1.37209,1.13008,0.25844,-0.16578,1.08757,1.18028,-0.346466,0.346893,0.521861
2.17539,1.85773,1.63415,0.327822,0.275137,1.57711,1.16186,-0.419108,-0.027567,0.541425
1.87332,1.83156,1.6659,0.128047,-0.416367,1.60794,1.10393,-0.196779,0.464835,0.288974
1.5494,1.45394,1.37175,-0.0353771,-0.371916,1.31989,1.02047,-0.182295,0.191722,0.301692
2.01697,1.97437,1.90737,-0.497979,-0.150421,1.83506,1.00527,0.305135,0.180622,0.0670154
1.30132,1.26023,1.17165,0.0767058,-0.422877,1.08998,1.02685,-0.11114,0.356781,0.185531
1.73488,1.69214,1.50356,0.116453,-0.499138,1.41351,1.12685,-0.0343629,0.423845,0.456743
1.53418,1.42667,1.36275,0.364766,0.0355948,1.31254,1.00219,-0.0811077,-0.264878,0.217454
1.75664,1.67977,1.50842,-0.258643,0.672872,1.32502,1.10962,0.360718,-0.449235,0.137741
1.41621,1.30675,1.19051,0.252139,-0.303989,1.12309,1.05451,-0.212866,0.255987,0.347559
1.73046,1.51472,1.32619,-0.431122,0.301512,1.21738,1.1268,0.485478,-0.329512,0.212271
2.9883,2.47901,2.42076,-0.452515,0.435734,2.33783,0.996525,0.217068,0.255507,-0.0174584
1.64194,1.60018,1.44428,0.0569371,-0.408673,1.38408,1.09417,-0.0579756,0.453584,0.328274
4.38792,3.89081,2.84797,-1.0198,-0.0328475,2.65892,1.98111,1.06877,-0.339891,1.33665
1.57252,1.52863,1.45732,-0.270598,-0.461766,1.35548,1.00958,0.162288,0.211553,0.260406
1.28848,1.2083,1.14436,-0.191917,0.237443,1.10288,1.00222,0.305601,-0.159419,0.0726316
2.68412,1.79937,1.19173,0.404922,0.370382,1.05787,1.54591,-0.388434,-0.65586,0.963556
1.46665,1.43051,1.33346,1.76029e-05,0.437819,1.25954,1.03532,-0.13881,-0.399866,-0.111195
1.63851,1.56951,1.48222,0.27865,-0.300937,1.42434,1.02557,-0.161514,0.312069,0.218992
1.30644,1.26528,1.13661,0.436028,0.261229,1.01662,1.06695,-0.408675,-0.187967,0.235959
4.46722,3.12297,3.0406,0.811268,0.070151,2.92954,1.02064,-0.293914,0.0693441,0.264865
2.17112,2.10734,1.90655,0.00692873,0.556896,1.82339,1.13907,-0.215671,-0.560889,0.236673
2.82845,2.14355,2.0945,-0.689513,-0.0748328,1.97633,0.987326,-0.270239,-0.00683067,0.146226
2.60476,2.56215,2.38908,-0.585744,-0.235826,2.30412,1.11134,0.39978,0.298532,0.325235
3.21861,2.39881,2.17939,0.00285738,-0.681993,2.06993,1.15769,-0.146977,0.492565,0.44234
1.27236,1.23084,1.17131,-0.163963,-0.290023,1.12293,0.997806,0.104184,0.312922,0.0805498
1.46461,1.42318,1.21628,0.622146,-0.137617,1.03602,1.14517,-0.558136,0.14202,0.315251
1.72956,1.6545,1.20622,-0.670825,0.0532573,1.00106,1.38655,0.451972,-0.209933,0.890963
1.61587,1.57337,1.50931,-0.291678,0.371118,1.4336,1.00232,0.273199,-0.165092,0.149687
2.73712,2.65594,2.40829,-0.306163,-0.558388,2.32257,1.18592,0.332601,0.634861,0.111284
1.9027,1.59233,1.41094,0.41762,0.341572,1.30371,1.11966,0.0167249,0.0202295,-0.610405
3.43603,3.39399,2.76174,0.918416,-0.566518,2.5422,1.57052,-0.752234,0.538534,0.854573
5.12055,1.56384,1.43604,-0.309038,-0.455251,1.32644,1.06607,-0.114193,0.258915,0.419622
1.30973,1.2673,1.11696,0.23043,-0.317344,1.04585,1.08861,-0.323096,0.399638,0.201543
1.51812,1.35474,1.14281,0.44698,-0.44203,0.95437,1.1502,-0.375911,0.000231067,0.548912
1.63878,1.48991,1.40917,0.378642,-0.0810928,1.35492,1.01901,-0.17863,-0.152021,-0.320962
2.25212,2.20961,1.83207,-0.432174,0.409416,1.73265,1.31581,0.459176,-0.52382,0.604799
1.41157,1.3688,1.23048,-0.131306,-0.396787,1.15732,1.0766,0.166362,0.487314,0.116432
1.63695,1.5944,1.49439,0.36111,0.402845,1.39303,1.03827,-0.216371,-0.376316,0.0960549
1.92558,1.88427,1.68849,0.0503565,0.503494,1.61088,1.13406,-0.0456548,-0.54065,0.333677
1.49439,1.45324,1.37579,-0.409371,-0.165566,1.303,1.01572,0.348928,0.130024,0.112569
1.39557,1.35319,1.23213,-0.375074,0.11219,1.16828,1.05933,0.325114,-0.231937,0.286946
1.36831,1.32699,1.26659,-0.352864,0.0403178,1.21578,0.998672,0.329219,-0.0603432,0.0704653
2.21555,2.17325,1.91432,-0.257398,0.446782,1.84357,1.1972,0.333073,-0.553921,0.36765
1.35684,1.31441,1.20177,-0.530034,-0.199122,1.06003,1.05091,0.375582,0.0605193,0.281659
2.27345,2.23189,1.95445,-0.358169,0.472014,1.86246,1.21571,0.350122,-0.553762,0.410325
2.90196,2.56603,2.05228,0.217793,0.687405,1.92143,1.45202,0.171435,-0.705142,0.837496
1.97514,1.9324,1.76549,0.396221,-0.231518,1.70481,1.10518,-0.518144,0.218339,0.157873
2.16732,2.12569,1.87375,-0.249296,0.57712,1.76514,1.19022,0.206689,-0.629019,0.312848
1.77617,1.73359,1.68642,0.489077,0.0114241,1.61391,0.985439,-0.294108,-0.0561288,0.0329344
2.21366,1.78667,1.64776,0.51298,0.0381542,1.56541,1.07718,-0.225299,0.151666,0.454101
1.41802,1.21486,1.16672,-0.427327,0.147868,1.07553,0.986415,0.156498,0.0877265,0.245911
1.98045,1.93739,1.73924,-0.0589619,0.479849,1.6707,1.13642,-0.0368595,-0.443981,0.461107
1.33712,1.29569,1.14116,-0.329037,-0.294299,1.05232,1.09279,0.377312,0.268647,0.315134
1.70148,1.6047,1.52079,-0.376617,0.211697,1.45813,1.02219,0.0629485,-0.199982,0.347215
1.52455,1.48131,1.30345,0.344423,0.141243,1.24917,1.11613,-0.510634,-0.0933662,0.309731
2.37099,2.32846,1.97297,-0.65442,-0.17084,1.85342,1.29376,0.716183,0.0182657,0.52934
1.77644,1.73387,1.57044,0.414432,0.1608,1.50621,1.1017,-0.522221,-0.186078,0.161369
1.63174,1.59009,1.41369,-0.196573,0.397295,1.3424,1.11467,0.205083,-0.458477,0.331477
1.4532,1.41085,1.33862,-0.375378,0.144092,1.27681,1.0105,0.244716,-0.245969,0.142722
2.30058,2.25908,1.9841,-0.258703,0.599704,1.87352,1.21325,0.344176,-0.570237,0.384713
1.96859,1.92716,1.80176,0.0321521,0.485036,1.73495,1.06367,-0.0344327,-0.48188,0.132806
2.5201,2.47832,2.25084,-0.706524,-0.156404,2.13135,1.16576,0.567548,0.07863,0.387735
1.66164,1.56792,1.35556,-0.267465,-0.315313,1.29096,1.15063,0.605445,0.18375,-0.207992
2.1848,1.60961,1.53868,-0.196512,-0.380251,1.47794,1.0092,-0.140737,0.284502,0.193363
1.44545,1.24202,1.19313,0.252786,-0.52115,1.0431,0.987167,0.106841,0.152988,-0.243564
1.34858,1.30722,1.22143,-0.105043,-0.387088,1.1537,1.02407,0.0415871,0.386076,0.13258
1.25674,1.21553,1.10232,0.401206,-0.179855,1.01084,1.05148,-0.380163,0.113591,0.260434
1.43468,1.39329,1.21428,0.192255,-0.451835,1.11057,1.11728,-0.160239,0.440156,0.385411
1.42144,1.38045,1.27722,-0.00275705,0.431435,1.20214,1.04151,0.00838694,-0.400941,0.208699
2.41212,2.00256,1.56598,0.0488584,-0.546184,1.46683,1.37485,0.245682,0.753766,0.617533
1.69792,1.39523,1.16565,-0.384617,-0.222219,1.07769,1.16786,0.306603,0.412969,0.467965
1.64692,1.46512,1.38279,-0.25051,0.406139,1.29785,1.0206,0.0993935,-0.38907,-0.00295309
2.47039,2.00973,1.79302,0.331322,0.536518,1.67848,1.15498,-0.417597,0.339528,0.404929
2.71044,1.43242,1.28909,0.260446,0.347595,1.21372,1.0816,0.343018,-0.143806,0.388797
1.98918,1.94791,1.81347,0.177072,-0.441748,1.74991,1.07271,-0.111443,0.435203,0.261776
3.18139,3.1398,2.28,-0.938731,0.441785,2.03027,1.79807,0.996932,-0.481188,1.06174
2.31805,2.27589,2.00929,0.374074,0.378056,1.93763,1.20487,-0.470831,-0.378954,0.453951
3.9775,1.6044,1.36378,-0.0581512,0.355804,1.31527,1.17889,0.571476,-0.062697,0.422972
4.26976,3.77704,2.80183,-0.816779,0.247182,2.66871,1.91348,0.816542,0.0944008,1.451
2.44336,2.40228,2.23223,0.609998,0.002877,2.14726,1.10833,-0.523811,-0.0189484,0.270744
1.54416,1.48776,1.19594,-0.00647118,0.344161,1.14533,1.23009,0.0371936,-0.156812,0.778967
1.47183,1.42999,1.14183,-0.079306,0.589041,0.974944,1.22643,0.0485983,-0.671662,0.412662
1.37957,1.33772,1.25707,-0.215323,-0.437348,1.1587,1.01893,0.0780911,0.335592,0.197842
2.60107,1.49788,1.4149,0.274077,-0.395162,1.33067,1.02125,-0.02826,0.37921,-0.134195
1.43907,1.39499,1.29827,-0.289533,-0.336158,1.22011,1.035,0.113918,0.416251,0.067996
1.79993,1.72456,1.66692,-0.438213,0.0311284,1.60798,0.995919,0.222314,-0.0909431,0.23196
2.07204,2.03056,1.90662,0.249897,0.517289,1.81801,1.06221,-0.165581,-0.400007,0.246011
2.5731,1.88283,1.67531,0.548629,-0.443974,1.5194,1.14579,-0.335977,-0.212186,0.523997
1.58586,1.54333,1.37741,0.335719,0.247267,1.31279,1.1042,-0.292628,-0.366046,0.345358
1.39656,1.33855,1.26533,-0.375578,0.0647827,1.20657,1.01149,0.350264,-0.0323453,0.137948
2.51246,2.47082,1.77517,-0.82167,-0.178772,1.56337,1.63392,0.835916,0.142949,1.03448
1.48923,1.44636,1.33372,0.0919622,0.392144,1.27145,1.05091,-0.0644651,-0.465186,0.059225
1.75516,1.7119,1.56799,-0.43423,0.0255642,1.50645,1.08218,0.527236,-0.0745137,0.0850504
1.7575,1.57629,1.28804,-0.221773,0.440836,1.18975,1.22653,0.543151,-0.123727,0.560088
